md5,sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
8db38c7f70214ee08e166cde8b9163c6,e4c7cefcf2dcac80a8a555b73a07605b93a5447c,exe,0xc0c10,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00042000,0x00036000,0x0007E000,0x000C0C10,0x0007F000,0x000C1000,0x00400000,0x00001000,0x00000200,4,0,0x000F7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0001510C,0x00001000,0x00015200,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_1BYTES', 'IMAGE_SCN_ALIGN_2048BYTES', 'IMAGE_SCN_ALIGN_256BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_8BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00002888,0x0001C000,0x00002A00,0x0001A400,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_2048BYTES', 'IMAGE_SCN_ALIGN_2BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_512BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_8BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1087.0,4.0,0.0,1091.0,0.0,0.0,160.0,162.0,2.0,0.0,2.0,36.0,1.0,0.0,0.0,0.0,11.0,16.0,Malware,Trojan,Emotet
a4513379dad5233afa402cc56a8b9222,805727279208de9cf49e6374b1f3a6dc0052620e,exe,0x4878,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000100,PE32,0x00018000,0x000BE000,0x00000000,0x00004878,0x00001000,0x00019000,0x00400000,0x00001000,0x00001000,4,0,0x000D7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00017134,0x00001000,0x00018000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000636A,0x00019000,0x00007000,0x00019000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",12062.0,136.0,10.0,12208.0,0.0,5.0,14.0,18.0,2.0,0.0,2.0,39.0,2.0,14.0,0.0,6.0,9.0,256.0,Malware,Trojan,Emotet
b7ec256bd8cdb13ec031c4595514666e,41bb84126173c0566897000e27409ce004c92020,exe,0x14d48,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00080000,0x00063000,0x00000000,0x00014D48,0x00001000,0x00081000,0x00400000,0x00001000,0x00001000,4,0,0x000E4000,0x00001000,0x000EDFF9,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0007F5C0,0x00001000,0x00080000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00015E0F,0x00081000,0x00016000,0x00081000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",547.0,0.0,0.0,574.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,37.0,1.0,0.0,0.0,0.0,12.0,544.0,Malware,Trojan,Emotet
3185218b2d0ce010d0f594f6559b13ed,179aa5a51dcaa4750c8c90234efbe4c1db92f2a1,exe,0xe93b,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32,0x0003D000,0x00043000,0x00000000,0x0000E93B,0x00001000,0x0003E000,0x00400000,0x00001000,0x00001000,4,0,0x00081000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0003CD7C,0x00001000,0x0003D000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000FDA2,0x0003E000,0x00010000,0x0003E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",64.0,5.0,0.0,69.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,38.0,1.0,0.0,0.0,0.0,13.0,403.0,Malware,Trojan,Emotet
95e56ee1065ef33d1a28ca3726267b5d,b3f7df11dc0220159828667c89adb906df87688c,exe,0x13ee9,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32,0x00031200,0x00027600,0x00000000,0x00013EE9,0x00001000,0x00033000,0x00400000,0x00001000,0x00000200,4,0,0x0005C000,0x00000400,0x00057F6A,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00031168,0x00001000,0x00031200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0002056C,0x00033000,0x00020600,0x00031600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",60.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,12.0,377.0,Malware,Trojan,Emotet
1bb7313af8f390e115e22e32e9932a55,63b007744fa635dff01b31cc1fd4bcd6d0b66bf5,exe,0x1d8c,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x00002000,0x0003C000,0x00000000,0x00001D8C,0x00001000,0x00003000,0x00400000,0x00001000,0x00001000,4,0,0x0003F000,0x00001000,0x0004BE4C,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00001042,0x00001000,0x00002000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000005E0,0x00003000,0x00001000,0x00003000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",505.0,0.0,0.0,547.0,0.0,3.0,7.0,16.0,2.0,0.0,2.0,44.0,1.0,0.0,0.0,0.0,6.0,148.0,Malware,Trojan,Emotet
b39d7a7631862ac501bb72555778db23,3cc492926be6241419393c8eb8771631d98e8461,exe,0xf128,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00023E00,0x00027000,0x00000000,0x0000F128,0x00001000,0x00025000,0x00400000,0x00001000,0x00000200,6,0,0x0004E000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00023C37,0x00001000,0x00023E00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0001F91A,0x00025000,0x0001FA00,0x00024200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",62.0,0.0,0.0,77.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,38.0,1.0,0.0,0.0,0.0,6.0,118.0,Malware,Trojan,Emotet
dd26fcd8772102c74b9521d2767f3e52,5f528835155e93dc00437a53ba276027f41ae7e7,exe,0x13980,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x0001C000,0x00053600,0x00000000,0x00013980,0x00001000,0x0001D000,0x00400000,0x00001000,0x00000200,5,0,0x00076000,0x00000400,0x0007440E,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0001BF4E,0x00001000,0x0001C000,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000037D2,0x0001D000,0x00003800,0x0001C400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",445.0,0.0,0.0,472.0,0.0,0.0,3.0,6.0,1.0,1.0,2.0,36.0,1.0,0.0,0.0,0.0,6.0,105.0,Malware,Trojan,Emotet
1971bd3c2b25ce33550085b93144ebfb,4d8a1294c798041ae22ac876ccfaad0281c9774a,exe,0xefb9,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00000000,0x0005B000,0x00000000,0x0000EFB9,0x00001000,0x00000000,0x00400000,0x00001000,0x00001000,5,0.1,0x0006C000,0x00001000,0x00001000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000F0B6,0x00001000,0x00010000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000037D2,0x0001D000,0x00003800,0x0001C400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",5460.0,0.0,0.0,6511.0,0.0,2.0,3.0,9.0,2.0,0.0,6.0,46.0,1.0,2.0,1.0,12.0,5.0,12.0,Malware,Trojan,Emotet
6ba32f1b4975398d7082203eef2503c8,db8b3616a19d57d05fa9dfa8b167a844b115f69b,exe,0xbc62,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00067000,0x0005C000,0x00000000,0x0000BC62,0x00001000,0x00068000,0x00400000,0x00001000,0x00001000,4,0,0x000C4000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000663B2,0x00001000,0x00067000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00014AE0,0x00068000,0x00015000,0x00068000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",63.0,5.0,0.0,68.0,0.0,2.0,9.0,12.0,2.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,12.0,535.0,Malware,Trojan,Emotet
262a492573a8d2f5684f0ae8e4f5ebee,41f29183c474534caf70afbcc188c623f26b5e4a,exe,0x15106,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000108,PE32,0x00033000,0x00033000,0x00000000,0x00015106,0x00001000,0x00034000,0x00400000,0x00001000,0x00001000,4,0,0x00067000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00032C7E,0x00001000,0x00033000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000D2AC,0x00034000,0x0000E000,0x00034000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",59.0,0.0,0.0,74.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,14.0,386.0,Malware,Trojan,Emotet
5f719dc7d17c45350ee0a88f85651aa9,8ab2af094bb0f22b1f1750b167cc9223ce0fa35d,exe,0xd1c5,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x0000D200,0x00005800,0x00000000,0x0000D1C5,0x00001000,0x0000F000,0x00400000,0x00001000,0x00000200,6,0,0x00017000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000D1F8,0x00001000,0x0000D200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000B2E,0x0000F000,0x00000C00,0x0000D600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",61.0,5.0,0.0,66.0,0.0,0.0,5.0,5.0,4.0,0.0,4.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,Malware,Trojan,Emotet
a4513379dad5233afa402cc56a8b9222,805727279208de9cf49e6374b1f3a6dc0052620e,exe,0x4878,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000100,PE32,0x00018000,0x000BE000,0x00000000,0x00004878,0x00001000,0x00019000,0x00400000,0x00001000,0x00001000,4,0,0x000D7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00017134,0x00001000,0x00018000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000636A,0x00019000,0x00007000,0x00019000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",11980.0,64.0,6.0,12050.0,0.0,3.0,8.0,8.0,2.0,0.0,2.0,38.0,2.0,20.0,0.0,0.0,9.0,256.0,Malware,Trojan,Emotet
cb87df0d5fca2353d959b869151d1f86,42ab8941d7b6d54ae9fdb8a268716905fd9412f4,exe,0x5666,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00015000,0x00018000,0x00000000,0x00005666,0x00001000,0x00016000,0x00400000,0x00001000,0x00001000,4,0,0x0002F000,0x00001000,0x000308DE,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00014A4F,0x00001000,0x00015000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003B08,0x00016000,0x00004000,0x00016000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",105.0,0.0,0.0,124.0,0.0,64.0,10.0,90.0,8.0,0.0,10.0,44.0,3.0,0.0,0.0,0.0,4.0,124.0,Malware,Trojan,Emotet
8db38c7f70214ee08e166cde8b9163c6,e4c7cefcf2dcac80a8a555b73a07605b93a5447c,exe,0xc0c10,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00042000,0x00036000,0x0007E000,0x000C0C10,0x0007F000,0x000C1000,0x00400000,0x00001000,0x00000200,4,0,0x000F7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00014A4F,0x00001000,0x00015000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003B08,0x00016000,0x00004000,0x00016000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1621.0,47.0,2.0,1670.0,0.0,1.0,9.0,14.0,2.0,0.0,6.0,49.0,1.0,0.0,1.0,0.0,11.0,16.0,Malware,Trojan,Emotet
a9dba4dd2bc22103c88cc3aa844d24d0,88bc1a06b5fda9519a6810542fb920bee79f2132,exe,0x1a9c,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00042000,0x00036000,0x0007E000,0x000C0C10,0x0007F000,0x000C1000,0x00400000,0x00001000,0x00000200,4,0,0x000F7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00014A4F,0x00001000,0x00015000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003B08,0x00016000,0x00004000,0x00016000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",424.0,0.0,0.0,436.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,Malware,Trojan,Emotet
c1bc68dccb3d50a843a5b34c7f04aa42,f2cb6edaf028b4b56b7884214a6fc91be7854cd1,exe,0x12fc,PE32,"Intel 386 or later, and compatibles",MZ,0x0050,0x0002,0x0000,0x0004,0x000F,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x001A,0x0000,0x00000200,PE32,0x00060000,0x0001A200,0x00000000,0x000012FC,0x00001000,0x00061000,0x00400000,0x00001000,0x00000200,4,0,0x0008C000,0x00000600,0x0008FC4C,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00002000,0x00001000,0x00100000,0x00000000,0x00060000,0x00001000,0x0005FA00,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001000,0x0007C000,0x00000200,0x00075800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_SHARED']",59.0,0.0,0.0,74.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,38.0,1.0,0.0,0.0,0.0,6.0,352.0,Malware,Trojan,Emotet
b2489e53bbb1c8b29e821601a5cfd907,5746b37e598a566aae359d2dce40e88afcb24731,exe,0x1284,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00013A00,0x00026C00,0x00004E00,0x00001284,0x00001000,0x00015000,0x00400000,0x00001000,0x00000200,4,1,0x00045000,0x00000600,0x00057D01,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00200000,0x00001000,0x00001000,0x00100000,0x00000000,0x00013884,0x00001000,0x00013A00,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_1BYTES', 'IMAGE_SCN_ALIGN_256BYTES', 'IMAGE_SCN_ALIGN_2BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_512BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000025C0,0x00024000,0x00002600,0x00022C00,0x00000000,0x00000000,"['IMAGE_SCN_ALIGN_1024BYTES', 'IMAGE_SCN_ALIGN_16BYTES', 'IMAGE_SCN_ALIGN_2048BYTES', 'IMAGE_SCN_ALIGN_2BYTES', 'IMAGE_SCN_ALIGN_32BYTES', 'IMAGE_SCN_ALIGN_4096BYTES', 'IMAGE_SCN_ALIGN_4BYTES', 'IMAGE_SCN_ALIGN_512BYTES', 'IMAGE_SCN_ALIGN_64BYTES', 'IMAGE_SCN_ALIGN_8192BYTES', 'IMAGE_SCN_ALIGN_8BYTES', 'IMAGE_SCN_ALIGN_MASK', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",434.0,0.0,0.0,446.0,0.0,0.0,2.0,3.0,4.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,5.0,77.0,Malware,Trojan,Emotet
