EntryPoint;bytes_on_last_page;pages_in_file;relocations;size_of_header;min_extra_paragraphs;max_extra_paragraphs;init_ss_value;init_sp_value;init_ip_value;init_cs_value;over_lay_number;SizeOfCode;SizeOfInitializedData;SizeOfUninitializedData;AddressOfEntryPoint;BaseOfCode;BaseOfData;ImageBase;SectionAlignment;FileAlignment;SizeOfImage;SizeOfHeaders;Checksum;SizeofStackReserve;SizeofStackCommit;SizeofHeapCommit;SizeofHeapReserve;LoaderFlags;text_VirtualSize;text_VirtualAddress;text_SizeOfRawData;text_PointerToRawData;rdata_VirtualSize;rdata_VirtualAddress;rdata_SizeOfRawData;rdata_PointerToRawData;registry_read;registry_write;registry_delete;network_dns;network_http;network_connections;processes_malicious;processes_suspicious;processes_monitored;files_malicious;files_suspicious;files_text;files_unknown;dlls_calls;apis;MachineType_AMD64;MachineType_Intel386;Subsystem_IMAGE_SUBSYSTEM_NATIVE;Subsystem_IMAGE_SUBSYSTEM_UNKNOWN;Subsystem_IMAGE_SUBSYSTEM_WINDOWS_CUI;Subsystem_IMAGE_SUBSYSTEM_WINDOWS_GUI;PEType_PE32;PEType_PE32+;DllCharacteristics_0;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_APPCONTAINER;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_FORCE_INTEGRITY;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_GUARD_CF;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_BIND;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_ISOLATION;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_SEH;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NX_COMPAT;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE;DllCharacteristics_IMAGE_LIBRARY_PROCESS_INIT;DllCharacteristics_IMAGE_LIBRARY_PROCESS_TERM;DllCharacteristics_IMAGE_LIBRARY_THREAD_INIT;text_Characteristics_0;text_Characteristics_IMAGE_SCN_ALIGN_1024BYTES;text_Characteristics_IMAGE_SCN_ALIGN_128BYTES;text_Characteristics_IMAGE_SCN_ALIGN_16BYTES;text_Characteristics_IMAGE_SCN_ALIGN_1BYTES;text_Characteristics_IMAGE_SCN_ALIGN_2048BYTES;text_Characteristics_IMAGE_SCN_ALIGN_256BYTES;text_Characteristics_IMAGE_SCN_ALIGN_2BYTES;text_Characteristics_IMAGE_SCN_ALIGN_32BYTES;text_Characteristics_IMAGE_SCN_ALIGN_4096BYTES;text_Characteristics_IMAGE_SCN_ALIGN_4BYTES;text_Characteristics_IMAGE_SCN_ALIGN_512BYTES;text_Characteristics_IMAGE_SCN_ALIGN_64BYTES;text_Characteristics_IMAGE_SCN_ALIGN_8192BYTES;text_Characteristics_IMAGE_SCN_ALIGN_8BYTES;text_Characteristics_IMAGE_SCN_ALIGN_MASK;text_Characteristics_IMAGE_SCN_CNT_CODE;text_Characteristics_IMAGE_SCN_CNT_INITIALIZED_DATA;text_Characteristics_IMAGE_SCN_CNT_UNINITIALIZED_DATA;text_Characteristics_IMAGE_SCN_GPREL;text_Characteristics_IMAGE_SCN_LNK_COMDAT;text_Characteristics_IMAGE_SCN_LNK_INFO;text_Characteristics_IMAGE_SCN_LNK_OTHER;text_Characteristics_IMAGE_SCN_LNK_REMOVE;text_Characteristics_IMAGE_SCN_MEM_EXECUTE;text_Characteristics_IMAGE_SCN_MEM_LOCKED;text_Characteristics_IMAGE_SCN_MEM_NOT_PAGED;text_Characteristics_IMAGE_SCN_MEM_PRELOAD;text_Characteristics_IMAGE_SCN_MEM_PURGEABLE;text_Characteristics_IMAGE_SCN_MEM_READ;text_Characteristics_IMAGE_SCN_MEM_SHARED;text_Characteristics_IMAGE_SCN_MEM_WRITE;text_Characteristics_IMAGE_SCN_NO_DEFER_SPEC_EXC;text_Characteristics_IMAGE_SCN_TYPE_DSECT;text_Characteristics_IMAGE_SCN_TYPE_GROUP;text_Characteristics_IMAGE_SCN_TYPE_NOLOAD;text_Characteristics_IMAGE_SCN_TYPE_NO_PAD;text_Characteristics_IMAGE_SCN_TYPE_OVER;rdata_Characteristics_0;rdata_Characteristics_IMAGE_SCN_ALIGN_1024BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_128BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_16BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_1BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_2048BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_256BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_2BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_32BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_4096BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_4BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_512BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_64BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_8192BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_8BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_MASK;rdata_Characteristics_IMAGE_SCN_CNT_CODE;rdata_Characteristics_IMAGE_SCN_CNT_INITIALIZED_DATA;rdata_Characteristics_IMAGE_SCN_CNT_UNINITIALIZED_DATA;rdata_Characteristics_IMAGE_SCN_GPREL;rdata_Characteristics_IMAGE_SCN_LNK_COMDAT;rdata_Characteristics_IMAGE_SCN_LNK_INFO;rdata_Characteristics_IMAGE_SCN_LNK_OTHER;rdata_Characteristics_IMAGE_SCN_LNK_REMOVE;rdata_Characteristics_IMAGE_SCN_MEM_EXECUTE;rdata_Characteristics_IMAGE_SCN_MEM_LOCKED;rdata_Characteristics_IMAGE_SCN_MEM_NOT_PAGED;rdata_Characteristics_IMAGE_SCN_MEM_PRELOAD;rdata_Characteristics_IMAGE_SCN_MEM_PURGEABLE;rdata_Characteristics_IMAGE_SCN_MEM_READ;rdata_Characteristics_IMAGE_SCN_MEM_SHARED;rdata_Characteristics_IMAGE_SCN_MEM_WRITE;rdata_Characteristics_IMAGE_SCN_NO_DEFER_SPEC_EXC;rdata_Characteristics_IMAGE_SCN_TYPE_COPY;rdata_Characteristics_IMAGE_SCN_TYPE_DSECT;rdata_Characteristics_IMAGE_SCN_TYPE_GROUP;rdata_Characteristics_IMAGE_SCN_TYPE_NOLOAD;rdata_Characteristics_IMAGE_SCN_TYPE_NO_PAD;rdata_Characteristics_IMAGE_SCN_TYPE_OVER
457570;1440;30;0;40;0;655350;0;1840;0;0;0;389120;819200;0;457570;40960;491520;41943040;40960;5120;1433600;10240;1104440;10485760;40960;40960;41943040;0;378030;40960;378880;10240;4480;491520;5120;399360;4780;500;240;10;0;60;40;0;90;0;1020;440;20;20;30;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332970;1440;30;0;40;0;655350;0;1840;0;0;0;296960;378880;0;332970;40960;368640;41943040;40960;5120;819200;10240;1185930;10485760;40960;40960;10485760;0;292310;40960;296960;10240;3740;368640;5120;307200;180;0;0;40;0;30;10;0;20;0;1080;230;20;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332050;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;332050;40960;368640;41943040;40960;5120;819200;10240;641200;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;4320;180;0;30;0;20;20;0;50;0;1410;440;40;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332050;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;97754580;40960;368640;41943040;40960;5120;101253120;10240;62069210;10485760;40960;40960;10485760;0;291390;40960;0;0;3740;368640;0;0;169650;0;0;220;40;210;80;0;370;0;2150;1840;570;60;60;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331490;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;331490;40960;368640;41943040;40960;5120;819200;10240;675610;10485760;40960;40960;10485760;0;290830;40960;291840;10240;3740;368640;5120;302080;212090;0;0;330;330;530;30;0;490;10;2190;4080;350;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332970;1440;30;0;40;0;655350;0;1840;0;0;0;296960;378880;0;332970;40960;368640;41943040;40960;5120;819200;10240;1185930;10485760;40960;40960;10485760;0;292310;40960;296960;10240;3740;368640;5120;307200;11500;0;0;30;0;30;20;0;40;0;0;10;0;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332970;1440;30;0;40;0;655350;0;1840;0;0;0;368640;40960;1105920;1475520;1146880;1515520;41943040;40960;5120;1556480;40960;0;10485760;40960;40960;41943040;0;292310;40960;296960;10240;3740;368640;5120;307200;12090;500;240;20;0;20;50;0;70;0;830;850;460;20;50;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
139520;1440;30;0;40;0;655350;0;1840;0;0;0;1525760;42567680;0;139520;40960;1597440;41943040;40960;5120;44359680;40960;0;10485760;40960;40960;10485760;0;1522570;40960;1525760;10240;334430;1597440;337920;1536000;39230;370;0;80;0;120;20;10;40;0;1280;830;20;10;950;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
40960;1440;30;0;40;0;655350;0;1840;0;0;0;281600;343040;0;40960;40960;327680;41943040;40960;5120;778240;5120;577780;10485760;40960;40960;10485760;0;696320;40960;250880;5120;334430;1597440;337920;1536000;31290;0;0;340;30;460;20;0;580;0;1740;4300;240;10;40;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
457570;1440;30;0;40;0;655350;0;1840;0;0;0;389120;819200;0;457570;40960;491520;41943040;40960;5120;1392640;10240;1104440;10485760;40960;40960;41943040;0;378030;40960;378880;10240;4480;491520;5120;399360;68630;660;240;70;80;120;40;0;70;0;960;900;500;20;30;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331490;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;331490;40960;368640;41943040;40960;5120;819200;10240;675610;10485760;40960;40960;10485760;0;290830;40960;291840;10240;3740;368640;5120;302080;4750;0;0;70;40;50;30;0;90;0;1520;450;50;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
40960;1440;30;0;40;0;655350;0;1840;0;0;0;281600;343040;0;40960;40960;327680;41943040;40960;5120;778240;5120;577780;10485760;40960;40960;10485760;0;696320;40960;250880;5120;3740;368640;5120;302080;64470;0;0;50;20;40;20;0;40;0;570;780;160;10;40;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
139520;1440;30;0;40;0;655350;0;1840;0;0;0;1525760;42567680;0;139520;40960;1597440;41943040;40960;5120;44359680;10240;2876530;10485760;40960;40960;10485760;0;1522570;40960;1525760;10240;334430;1597440;337920;1536000;3800;0;0;30;0;60;20;0;30;0;1580;440;30;10;950;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
139520;1440;30;0;40;0;655350;0;1840;0;0;0;389120;819200;0;457570;40960;491520;41943040;40960;5120;1433600;10240;1104440;10485760;40960;40960;41943040;0;378030;40960;378880;10240;4480;491520;5120;399360;67350;0;0;50;40;70;40;0;70;0;890;810;500;20;30;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332050;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;332050;40960;368640;41943040;40960;5120;819200;10240;641200;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;1540;0;0;20;0;0;10;0;10;0;540;530;260;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
457570;1440;30;0;40;0;655350;0;1840;0;0;0;389120;819200;0;457570;40960;491520;41943040;40960;5120;1392640;10240;1104440;10485760;40960;40960;41943040;0;378030;40960;378880;10240;4480;491520;5120;399360;53670;640;240;30;20;50;40;0;70;0;850;860;490;20;30;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
230130;1440;30;0;40;0;655350;0;1840;0;0;0;194560;220160;0;230130;40960;245760;41943040;40960;5120;532480;40960;0;10485760;40960;40960;10485760;0;189530;40960;194560;10240;4140;245760;5120;204800;190;0;0;0;0;0;10;0;20;0;590;320;30;10;40;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
40960;1440;30;0;40;0;655350;0;1840;0;0;0;281600;343040;0;40960;40960;327680;41943040;40960;5120;778240;5120;577780;10485760;40960;40960;10485760;0;696320;40960;250880;5120;4140;245760;5120;204800;5380;0;0;200;10;230;20;0;240;0;1130;2290;200;10;40;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
457570;1440;30;0;40;0;655350;0;1840;0;0;0;389120;819200;0;457570;40960;491520;41943040;40960;5120;1392640;10240;1104440;10485760;40960;40960;41943040;0;378030;40960;378880;10240;4480;491520;5120;399360;55510;0;0;120;60;80;40;0;70;0;900;830;510;20;30;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331590;1440;30;0;40;0;655350;0;1840;0;0;0;291840;373760;0;331590;40960;368640;41943040;40960;5120;819200;10240;631320;10485760;40960;40960;10485760;0;290930;40960;291840;10240;3740;368640;5120;302080;3990;180;0;30;0;20;20;0;40;0;1440;440;50;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1267040;1440;30;0;40;0;655350;0;1840;0;0;0;2017280;2554880;0;1267040;40960;2088960;41943040;40960;5120;4751360;10240;0;10485760;40960;40960;10485760;0;2016580;40960;2017280;10240;425300;2088960;430080;2027520;5800;110;0;0;0;0;20;0;30;10;390;620;80;30;2020;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1267040;1440;30;0;40;0;655350;0;1840;0;0;0;368640;40960;1105920;1475520;1146880;1515520;41943040;40960;5120;1556480;40960;0;10485760;40960;40960;41943040;0;2016580;40960;2017280;10240;425300;2088960;430080;2027520;67630;810;250;60;60;70;50;0;70;0;930;880;500;20;50;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332050;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;332050;40960;368640;41943040;40960;5120;819200;10240;641200;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;240;0;0;30;0;20;10;0;10;0;1050;230;40;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
230130;1440;30;0;40;0;655350;0;1840;0;0;0;194560;220160;0;230130;40960;245760;41943040;40960;5120;532480;40960;0;10485760;40960;40960;10485760;0;189530;40960;194560;10240;4140;245760;5120;204800;0;0;0;0;0;0;10;0;10;0;710;320;20;10;40;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331490;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;331490;40960;368640;41943040;40960;5120;819200;10240;675610;10485760;40960;40960;10485760;0;290830;40960;291840;10240;3740;368640;5120;302080;4440;0;0;50;50;40;20;0;50;0;1360;440;90;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
332050;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;332050;40960;368640;41943040;40960;5120;819200;10240;641200;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;180;0;0;20;0;0;10;0;30;0;890;230;20;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
614400;559140;31830;348060;264300;599810;126300;579950;366100;414340;486900;450790;194560;220160;0;614400;40960;245760;41943040;40960;5120;1597440;10240;2438150;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;15630;0;0;260;1550;490;30;0;460;50;1570;3610;230;30;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
457570;559140;31830;348060;264300;599810;126300;579950;366100;414340;486900;450790;194560;220160;0;614400;40960;245760;41943040;40960;5120;1597440;10240;2438150;10485760;40960;40960;10485760;0;291390;40960;291840;10240;3740;368640;5120;302080;67720;340;240;60;60;100;40;10;80;10;1360;1000;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
331490;1440;30;0;40;0;655350;0;1840;0;0;0;291840;378880;0;331490;40960;368640;41943040;40960;5120;819200;10240;675610;10485760;40960;40960;10485760;0;290830;40960;291840;10240;3740;368640;5120;302080;3720;0;0;50;0;10;20;0;30;0;1500;430;30;10;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
614400;559140;31830;348060;264300;599810;126300;579950;366100;414340;486900;450790;194560;220160;0;614400;40960;245760;41943040;40960;5120;1597440;10240;2438150;10485760;40960;40960;10485760;0;290830;40960;291840;10240;3740;368640;5120;302080;0;0;0;0;0;0;10;0;10;0;790;320;0;30;30;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
40960;1440;30;0;40;0;655350;0;1840;0;0;0;281600;343040;0;40960;40960;327680;41943040;40960;5120;778240;5120;577780;10485760;40960;40960;10485760;0;696320;40960;250880;5120;3740;368640;5120;302080;3960;0;0;40;0;20;20;0;40;0;870;440;20;10;40;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
